imdb_title_identifier,domestic_gross,international_gross,worldwide_gross,name
tt0762117,58829,0,58829,Maxed Out
tt0762121,37629831,8802433,46432264,The Nativity Story
tt0762125,42194060,63453042,105647102,Planet 51
tt0762138,663,0,663,Syrup
tt0763304,7438000,19273924,26711924,Doogal
tt0763831,18450127,2353715,20803842,A Thousand Words
tt0763840,51708,447912,499620,Home of the Brave
tt0763852,29976,174191,204167,I Have Never Forgotten You: The Life & Legacy of Simon Wiesenthal
tt0764639,2616,955128,957744,Eight Miles High
tt0765010,28544157,14774192,43318349,Brothers
tt0765120,867275,21101616,21968891,My Blueberry Nights
tt0765128,19422319,63229120,82651439,Oceans
tt0765141,5309,687266,692575,Heartbeat Detector
tt0765429,130164645,136300392,266465037,American Gangster
tt0765430,3126,0,3126,American Zombie
tt0765432,476270,26461085,26937355,The Baader Meinhof Complex
tt0765443,17266000,38840607,56106607,Eastern Promises
tt0765446,57012977,17584666,74597643,Escape from Planet Earth
tt0765447,12492481,7524272,20016753,Evening
tt0765451,635783,208162,843945,Fugitive Pieces
tt0765460,79436,0,79436,Cover
tt0765476,11803254,38846825,50650079,Meet Dave
tt0768183,16659,0,16659,Day Zero
tt0768212,21471047,5826403,27297450,The Last Mimzy
tt0768218,80283,0,80283,The Mysteries of Pittsburgh
tt0768239,16013,281202,297215,Storm
tt0769508,63667,1746785,1810452,Dans Paris
tt0770214,302458,4788831,5091289,Kabul Express
tt0770703,14011084,16415012,30426096,What's Your Number?
tt0770722,3892,11163609,11167501,Genghis Khan: To the Ends of the Earth and Sea
tt0770751,10490,0,10490,Santa Mesa
tt0770752,70231041,41000000,111231041,Fool's Gold
tt0770772,12550605,645640,13196245,I Think I Love My Wife
tt0770796,273870,26577,300447,Planet B-Boy
tt0770802,2672413,1754031,4426444,Samsara
tt0770810,7070641,1462546,8533187,How She Move
tt0770814,16100,0,16100,Tennessee
tt0770828,291045518,377000000,668045518,Man of Steel
tt0772153,87400,0,87400,America: Freedom to Fascism
tt0772157,956919,987231,1944150,Broken English
tt0772165,16815,0,16815,Dark Streets
tt0772168,50899,1015242,1066141,Grace Is Gone
tt0772174,8025,0,8025,The Iron Man
tt0772178,4502604,189504,4692108,Kickin' It Old Skool
tt0772193,10597734,4693543,15291277,Primeval
tt0772200,83397,0,83397,Save Me
tt0773306,470,0,470,Rome & Jewel
tt0775076,329972,0,329972,Cheech
tt0775488,3106835,0,3106835,Illegal Tender
tt0775489,2231474,3370957,5602431,The Illusionist
tt0775529,6623082,4018941,10642023,The Savages
tt0775536,12959,0,12959,Skid Marks
tt0775539,61356221,14154902,75511123,Stomp the Yard
tt0775543,76185,0,76185,Night Catches Us
tt0775552,25200412,32680644,57881056,Aliens in the Attic
tt0775566,254190,0,254190,The War Tapes
tt0778661,31366978,242265,31609243,Daddy's Little Girls
tt0778784,1426784,13260954,14687738,My Best Friend
tt0779982,84283,4863434,4947717,Black Sheep
tt0780046,105651,0,105651,A Jihad for Love
tt0780468,16566,0,16566,American Cannibal
tt0780492,35630,5380,41010,Canvas
tt0780504,35061555,41114477,76176032,Drive
tt0780511,9208876,7234733,16443609,Everybody's Fine
tt0780516,1200234,5619353,6819587,Flawless
tt0780521,104400899,162644866,267045765,The Princess and the Frog
tt0780536,7800824,25593616,33394440,In Bruges
tt0780548,5565,0,5565,Kid Cannabis
tt0780567,16123323,6861871,22985194,Imagine That
tt0780568,2465,1330,3795,My Fï¿½ï¿½
tt0780571,28549298,19572602,48121900,Mr. Brooks
tt0780595,6881022,1386357,8267379,Redline
tt0780606,3768,0,3768,Shock to the System
tt0780607,251150,150312,401462,The Signal
tt0780608,9397,169984,179381,Smiley Face
tt0780622,347578,1992532,2340110,Teeth
tt0780653,61979680,77810085,139789765,The Wolfman
tt0781435,282749,700046,982795,The Duchess of Langeais
tt0782867,122094,83632,205726,The Secrets
tt0783233,50927067,78338994,129266061,Atonement
tt0783238,19875,885416,905291,The Dead Girl
tt0783515,15078,0,15078,The Education of Charlie Banks
tt0783532,7294,0,7294,Gangster's Paradise: Jerusalema
tt0783608,79698,466671,546369,The Walker
tt0783640,2949212,56847,3006059,The Last Full Measure
tt0783665,949,1054,2003,Beyond Hatred
tt0783681,36577,0,36577,Paper Dolls
tt0783695,29185,131260,160445,Broken Sky
tt0784972,900926,134130,1035056,The Brothers Solomon
tt0784977,41131,0,41131,Colma: The Musical
tt0785006,73034460,43965738,117000198,Hotel for Dogs
tt0785007,7563670,13894441,21458111,Over Her Dead Body
tt0785025,252726,0,252726,Love's Abiding Joy
tt0785035,102458,8834205,8936663,Ong Bak 2
tt0785077,5713425,0,5713425,Who's Your Caddy?
tt0787442,1720325,419191,2139516,The Attack
tt0787474,50837305,57418465,108255770,The Boxtrolls
tt0787475,13938332,396069,14334401,Hot Rod
tt0787500,78079,49879,127958,Love Comes Lately
tt0787515,51933,366788,418721,Strength and Honour
tt0787523,372124,303538,675662,Towelhead
tt0787524,3866794,8385890,12252684,The Man Who Knew Infinity
tt0790602,3768878,12011,3780889,Nitro
tt0790604,35093569,12137501,47231070,Deck the Halls
tt0790612,3359,0,3359,American Fork
tt0790623,62597,283995,346592,Meet Bill
tt0790627,33745,0,33745,Brief Interviews with Hideous Men
tt0790628,22537881,4900000,27437881,The Incredible Burt Wonderstone
tt0790636,27298285,27900000,55198285,Dallas Buyers Club
tt0790657,351416,181310,532726,Everybody Wants to Be Italian
tt0790663,332000,382416,714416,The First Grader
tt0790675,5095,0,5095,God and Gays: Bridging the Gap
tt0790686,30691439,46797168,77488607,Mirrors
tt0790706,301027,56632,357659,Crazy Love
tt0790709,22000,0,22000,Lovesickness
tt0790712,1109660,411601,1521261,The Messenger
tt0790724,80070736,138269859,218340595,Jack Reacher
tt0790736,33618855,44705365,78324220,R.I.P.D.
tt0790769,87016,19708,106724,Kurt Cobain About a Son
tt0790770,2610896,849570,3460466,Miles Ahead
tt0790799,52384,655970,708354,$9.99
tt0790804,13349927,189227,13539154,The Comebacks
tt0791268,2324,0,2324,You're Gonna Miss Me
tt0791304,19103072,5888095,24991167,Georgia Rule
tt0792948,23308,130902,154210,The Exterminating Angels
tt0792966,168065,1192178,1360243,Blame it on Fidel
tt0792978,17000,35873,52873,Mia and the Migoo
tt0792986,77876,372937,450813,Fear of the Dark
tt0794374,63045,79982,143027,Summer Palace
tt0795351,13261851,14928128,28189979,Case 39
tt0795368,8580428,38208985,46789413,Death at a Funeral
tt0795371,20138,0,20138,Dirty Laundry
tt0795376,37072,0,37072,Eating Out 2: Sloppy Seconds
tt0795381,6627,0,6627,Skid Row
tt0795421,144169664,465727141,609896805,Mamma Mia!
tt0795434,1207007,14066740,15273747,Namastey London
tt0795438,10572742,154167,10726909,Not Easily Broken
tt0795441,543100,80292,623392,Oorlogswinter
tt0795458,7137,0,7137,Saint of 9/11
tt0795461,32015787,46362957,78378744,Scary Movie 5
tt0795493,973018,21685514,22658532,Cassandra's Dream
tt0796212,51957,1178178,1230135,Exiled
tt0796302,44852,0,44852,The Babysitters
tt0796307,12590147,10721244,23311391,Under the Same Moon
tt0796335,635733,10243134,10878867,Moliï¿½ï
tt0796339,23968,0,23968,On Broadway
tt0796366,257730019,127950427,385680446,Star Trek
tt0796368,4533261,245115,4778376,Talk to Me
tt0796375,2429367,1318928,3748295,You Kill Me
tt0799915,71471,8299,79770,Air Guitar Nation
tt0799916,102990,0,102990,Al Franken: God Spoke
tt0799934,11175164,19401346,30576510,Be Kind Rewind
tt0799949,39739367,47126197,86865564,Epic Movie
tt0799954,179780,25944,205724,The Bridge
tt0799976,38925,9558,48483,The Cats of Mirikitani
tt0800003,8130530,598943,8729473,Delta Farce
tt0800027,3511074,2230534,5741608,Feast of Love
tt0800039,63172463,42000652,105173115,Forgetting Sarah Marshall
tt0800069,20804166,16662372,37466538,The Hills Have Eyes 2
tt0800080,134806913,128620638,263427551,The Incredible Hulk
tt0800081,12854,0,12854,I Trust You to Kill Me
tt0800099,248362,860378,1108740,Joe Strummer: The Future Is Unwritten
tt0800181,5347,0,5347,Rock the Bells
tt0800205,63163,0,63163,Skills Like This
tt0800240,4598506,13142792,17741298,Deception
tt0800241,2206405,3720005,5926410,Transsiberian
tt0800272,46208,0,46208,The Hip Hop Project
tt0800308,20211394,7454457,27665851,Appaloosa
tt0800320,163214888,330000105,493214993,Clash of the Titans
tt0800369,181030624,268295994,449326618,Thor
tt0800956,150212,6146256,6296468,Life in a Metro
tt0800981,55418,33002,88420,Anthony Kaun Hai?
tt0801526,32645,9673,42318,The Tracey Fragments
tt0802935,8453,0,8453,Goodbye Momo
tt0803057,408709,48981,457690,The Promotion
tt0803096,47365290,391683624,439048914,Warcraft
tt0804452,10010209,16002944,26013153,Bratz
tt0804461,9534258,7440201,16974459,Death Sentence
tt0804485,58334,0,58334,Four Seasons Lodge
tt0804492,27696,1568536,1596232,The Hottie & the Nottie
tt0804497,6363628,127612,6491240,It's Kind of a Funny Story
tt0804505,1507990,1380325,2888315,Married Life
tt0804507,58669,3061288,3119957,Mother of Tears
tt0804516,3995018,3771222,7766240,P2
tt0804522,9736045,17302687,27038732,Rendition
tt0804529,80136,27423,107559,Sleep Dealer
tt0804536,968,0,968,Strangers Online
tt0805184,789963,13940933,14730896,Bhagam Bhag
tt0805526,10178331,64828,10243159,Facing the Giants
tt0805564,5972884,5320779,11293663,Lars and the Real Girl
tt0805570,83361,3449866,3533227,The Midnight Meat Train
tt0805604,32203,0,32203,Sacco and Vanzetti
tt0806027,257412,5617118,5874530,Blood: The Last Vampire
tt0806088,1443521,12477781,13921302,Heyy Babyy
tt0806203,104352,5698070,5802422,Carriers
tt0806679,20474,611543,632017,Summer of '04
tt0806686,30647,968941,999588,Yella
tt0807028,2269,0,2269,The Pool Boys
tt0807721,341221,569093,910314,Jellyfish
tt0807758,1062840,22905780,23968620,Partner
tt0808151,133375846,352554970,485930816,Angels & Demons
tt0808190,6983,0,6983,The Camden 28
tt0808210,21427,0,21427,The Cry
tt0808237,8628,184880,193508,Drama/Mex
tt0808241,11550,0,11550,East of Havana
tt0808244,2656784,15807009,18463793,Easy Virtue
tt0808279,1294919,6643953,7938872,Funny Games
tt0808285,20930,322888,343818,The Good Heart
tt0808331,482355,237613,719968,Joshua
tt0808339,10352,43441,53793,The Heir Apparent: Largo Winch
tt0808357,4604982,62486933,67091915,"Lust, Caution"
tt0808399,1588015,6507581,8095596,"New York, I Love You"
tt0808417,4445756,18306315,22752071,Persepolis
tt0808438,39975,0,39975,Rape of the Soul
tt0808510,60022256,52440252,112462508,Tooth Fairy
tt0808526,281447,486569,768016,Life During Wartime
tt0809407,91881,431822,523703,12:08 East of Bucharest
tt0809439,67500,53143,120643,Lagerfeld Confidential
tt0810768,36406,0,36406,Been Rich All My Life
tt0810784,4444637,9906308,14350945,Bright Star
tt0810819,11114018,53077505,64191523,The Danish Girl
tt0810913,74158157,75515631,149673788,Jack and Jill
tt0810922,6928068,622005,7550073,Take Me Home Tonight
tt0810928,388390,0,388390,The Last Sin Eater
tt0810951,16136,0,16136,Look
tt0810970,4890,0,4890,Everything's Cool
tt0810988,63165,67715,130880,The Nines
tt0811066,289232,9002462,9291694,Shootout at Lokhandwala
tt0811080,43945766,50000000,93945766,Speed Racer
tt0811106,769726,15802,785528,The Ten
tt0811128,5149,0,5149,Turn the River
tt0811137,10000,0,10000,The Do-Deca-Pentathlon
tt0811138,32235793,8618942,40854735,The Love Guru
tt0811154,2970,0,2970,Wetlands Preserved: The Story of an Activist Nightclub
tt0813391,47243,0,47243,Tibet: A Buddhist Trilogy
tt0813537,14251,0,14251,Military Intelligence and You!
tt0813547,5488570,13326143,18814713,The Counterfeiters
tt0814005,5597,1731,7328,The Amazing Truth About Queen Raquela
tt0814022,15298133,27189257,42487390,Bangkok Dangerous
tt0814031,18654,0,18654,Blessed Is the Match: The Life and Death of Hannah Senesh
tt0814075,201275,125930,327205,Deliver Us from Evil
tt0814077,3244,0,3244,Devil Girl
tt0814130,443591,0,443591,The Hammer
tt0814255,88768303,137728906,226497209,Percy Jackson & the Olympians: The Lightning Thief
tt0814314,69951824,98216377,168168201,Seven Pounds
tt0814335,29062561,2135970,31198531,The Stepfather
tt0814656,13665,302519,316184,Poison Friends
tt0814666,112351,946881,1059232,Bamako
tt0815138,6627,0,6627,Take
tt0815178,303439,6945051,7248490,The Life Before Her Eyes
tt0815236,32010860,17768868,49779728,She's Out of My League
tt0815241,13011160,627955,13639115,Religulous
tt0815244,11892415,1727660,13620075,Sydney White
tt0815245,28596818,13027228,41624046,The Uninvited
tt0816238,5661,0,5661,Fired!
tt0816442,21488481,55097835,76586316,The Book Thief
tt0816462,21295021,27500000,48795021,Conan the Barbarian
tt0816545,83506,13157,96663,Kabluey
tt0816631,1386582,0,1386582,Romï¿½ï¿½ï¿½ï¿½ï¿½
tt0816692,188020017,489443796,677463813,Interstellar
tt0816711,202359711,337648165,540007876,World War Z
tt0817177,1755212,0,1755212,Flipped
tt0817230,110485654,106000000,216485654,Valentine's Day
tt0817498,7451,0,7451,The Cult of the Suicide Bomber
tt0817538,32862104,16828521,49690625,Drillbit Taylor
tt0817544,14485,672744,687229,Never Forever
tt0817545,25000,0,25000,The Power of Few
tt0818098,15514,0,15514,Dreamkiller
tt0818165,29784,76812,106596,The Alphabet Killer
tt0818170,402088,52393,454481,The Little Traitor
tt0818490,2192,0,2192,George Bush Goes to Heaven
tt0818669,2968,0,2968,Dog Lover's Symphony
tt0818682,22938,0,22938,Islam: What the West Needs to Know
tt0819354,224546,259941,484487,10 Questions for the Dalai Lama
tt0819723,102737,0,102737,Islander
tt0819929,12890,0,12890,Rock Bottom
tt0819953,1491525,1923156,3414681,Days of Darkness
tt0821462,518,3014,3532,A Bloody Aria
tt0821640,55250026,46973243,102223269,Ghosts of Girlfriends Past
tt0821642,31720158,6612836,38332994,The Soloist
tt0821810,43907,0,43907,All Roads Lead Home
tt0822388,9478,7704,17182,Home
tt0822389,69220,6662831,6732051,Kenny
tt0822832,143153751,112589342,255743093,Marley & Me
tt0822847,29137000,49172505,78309505,Priest
tt0822849,22136,0,22136,Rails & Ties
tt0822854,47003582,48693414,95696996,Shooter
tt0823219,20616,0,20616,Meeting Resistance
tt0823261,10172,0,10172,Zindaggi Rocks
tt0823451,219071,3307607,3526678,Dus Kahaniyaan
tt0823668,52034,0,52034,Screamers
tt0824375,73819,2581850,2655669,Nishabd
tt0824747,35739802,77280454,113020256,Changeling
tt0824758,6617867,6932905,13550772,The Last Station
tt0825232,93466502,81906000,175372502,The Bucket List
tt0825236,1055580,13193169,14248749,Caramel
tt0825239,11846,8017499,8029345,Counter Investigation
tt0825241,3303,44948,48251,Dry Season
tt0825283,4218,0,4218,Maximum Ride
tt0825331,18720,0,18720,Saving Marriage
tt0825346,13944,0,13944,And Then Came Love
tt0826039,11750,0,11750,Blockade
tt0826547,22011,0,22011,Great World of Sound
tt0826711,461674,618461,1080135,Flight of the Red Balloon
tt0826756,6305,0,6305,Watercolors
tt0827517,554826,742434,1297260,Reprise
tt0828065,37895,0,37895,Moondance Alexander
tt0828393,21886,0,21886,Garden Party
tt0829098,1077273,1675198,2752471,When Did You Last See Your Father?
tt0829124,1169,0,1169,The Colour of Olives
tt0829150,56280355,160843925,217124280,Dracula Untold
tt0829193,267880,277045,544925,Honeydripper
tt0829432,84093,0,84093,"Me & You, Us, Forever"
tt0829459,9176787,9758870,18935657,A Mighty Heart
tt0829482,121463226,48408493,169871719,Superbad
tt0830199,463002,0,463002,Romeo & Juliet: Sealed with a Kiss
tt0830515,168368427,417722300,586090727,Quantum of Solace
tt0830535,829,0,829,Disfigured
tt0830570,39576,1369,40945,I Can't Think Straight
tt0830968,18239,0,18239,Suicide Killers
tt0831387,200676069,324300000,524976069,Godzilla
tt0831884,121994,1661196,1783190,Reservation Road
tt0831887,19806188,19233986,39040174,The Spirit
tt0831888,6000,36840,42840,Tekkonkinkreet
tt0832266,32241649,23206319,55447968,"Definitely, Maybe"
tt0832347,509,24975,25484,Falling
tt0832903,240239,108981,349220,Manufactured Landscapes
tt0832906,36875,0,36875,Monkey Warfare
tt0832937,78944,0,78944,Radiant City
tt0832971,161590,0,161590,Vanaja
tt0833476,695157,11194391,11889548,Jhoom Barabar Jhoom
tt0833553,872643,14369905,15242548,Ta Ra Rum Pum
tt0833960,11436,0,11436,Gardens of the Night
tt0834001,45802315,45551186,91353501,Underworld: Rise of the Lycans
tt0834541,13282,0,13282,Sherman's Way
tt0834938,55730,509294,565024,Sangre de mi sangre
tt0834941,63521,0,63521,A Plumm Summer
tt0834961,3346,0,3346,Fashion Victim
tt0835034,72568,877,73445,A Four Letter Word
tt0835418,7889,467622,475511,The Babymakers
tt0835787,23686,63949,87635,Woman on the Beach
tt0835802,37516,0,37516,Krystal
tt0836700,1657001,6002257,7659258,Summer Hours
tt0837559,2795,0,2795,Approaching Midnight
tt0837562,148313048,210062555,358375603,Hotel Transylvania
tt0837563,54724696,57675248,112399944,Pet Sematary
tt0837796,575048,565970,1141018,House
tt0838221,11902715,23176203,35078918,The Darjeeling Limited
tt0838232,35922978,40023637,75946615,The Pink Panther 2
tt0838233,76806,1588779,1665585,A Thousand Years of Good Prayers
tt0838241,122575,0,122575,Street Dreams
tt0838247,108595,1894023,2002618,After.Life
tt0838283,100468793,27638849,128107642,Step Brothers
tt0839742,12628,0,12628,Bhopal: A Prayer for Rain
tt0839938,1477,7349,8826,Out of the Blue
tt0839980,33479698,10404532,43884230,Semi-Pro
tt0840019,62356,0,62356,Vajra Sky Over Tibet
tt0840322,719556,0,719556,Forever Strong
tt0840361,92186262,61839874,154026136,The Town
tt0840406,123670,0,123670,"War Eagle, Arkansas"
tt0841032,5812781,0,5812781,The Perfect Holiday
tt0841044,4433994,15342165,19776159,2 Days in Paris
tt0841046,18317151,2258092,20575243,Walk Hard: The Dewey Cox Story
tt0841084,89169,277078,366247,Blindsight
tt0841108,22815,2054,24869,Hannah Takes the Stairs
tt0841119,25317,0,25317,Lake of Fire
tt0841149,3103,0,3103,The Prisoner or: How I Planned to Kill Tony Blair
tt0841173,22026,143843,165869,La strada di Levi
tt0841175,13703,0,13703,Love for Sale
tt0841925,60200,791421,851621,Silent Light
tt0841992,66217,32513,98730,Absolute Wilson
tt0842675,1512,0,1512,"Carmo, Hit the Road"
tt0842926,20811365,13894485,34705850,The Kids Are All Right
tt0842929,486767,4058980,4545747,Paranoid Park
tt0843358,246574,0,246574,My Dog Tulip
tt0843850,52868,351,53219,Finishing the Game: The Search for a New Bruce Lee
tt0843876,5107,0,5107,The Strip
tt0844286,3531756,1999008,5530764,The Brothers Bloom
tt0844457,711421,216283,927704,North Face
tt0844462,9602,1305,10907,The Unknown Soldier
tt0844471,124870275,118135851,243006126,Cloudy with a Chance of Meatballs
tt0844474,4509,0,4509,House of the Sleeping Beauties
tt0844479,7712114,1731904,9444018,The Collector
tt0844671,4694636,1570847,6265483,College
tt0844708,32752215,12534013,45286228,The Last House on the Left
tt0844768,603894,0,603894,Wild West Comedy Show: 30 Days & 30 Nights - Hollywood to the Heartland
tt0845046,1785505,9085507,10871012,Son of Rambow
